ObjectID,GlobalID,Date and Pickup Time,Deer and Bear Removal,Other wildlife types,Route,Latitude_d,Longitude_d,County,District,Residency,x,y,Date,Year,MonthName,MonthNumber,DOWName,DOWNumber,wildlife,Standardized route
351,0aaae50a-82a2-45fd-8e19-2b4548795c3b,7/19/2021 6:21:28 PM,,Raccoon,I-81,38.1031622412038,-79.0671777539692,Augusta,Staunton,Harrisonburg,-79.0671777539692,38.1031622412038,2021-07-19,2021,July,7,Monday,0,Raccoon,I-81
179,0ca2712a-f65d-4db2-8577-6445363b5e0b,6/7/2021 2:50:26 PM,Deer,,I-81,38.3004915970831,-78.9296481189882,Augusta,Staunton,Harrisonburg,-78.9296481189882,38.3004915970831,2021-06-07,2021,June,6,Monday,0,Deer,I-81
352,d60fef2b-e33c-482a-a183-6e5a695fd03c,7/20/2021 2:51:45 PM,Deer,,I-81,37.6477889137559,-79.5555673764742,Rockbridge,Staunton,Lexington,-79.5555673764742,37.6477889137559,2021-07-20,2021,July,7,Tuesday,1,Deer,I-81
139,7e4ce071-5dd3-4867-9ae9-aceae3c3da5f,5/28/2021 11:16:44 AM,Deer,,I-81,38.1221422052341,-79.0469011191998,Augusta,Staunton,Harrisonburg,-79.0469011191998,38.1221422052341,2021-05-28,2021,May,5,Friday,4,Deer,I-81
2961,5c7f861d-5cbf-4a9c-87e6-173ee5924b79,1/1/2024 4:53:41 AM,Deer,,I-81,37.8536241728944,-79.3569195114999,Rockbridge County,Staunton,Lexington,-79.3569195114999,37.8536241728944,2024-01-01,2024,January,1,Monday,0,Deer,I-81
178,f565a2ca-ba52-4e2d-aae3-6584e50507e0,6/7/2021 2:15:01 PM,Deer,,I-81,38.0723127640922,-79.0933963503043,Augusta,Staunton,Harrisonburg,-79.0933963503043,38.0723127640922,2021-06-07,2021,June,6,Monday,0,Deer,I-81
151,2594f008-48ad-4ced-81c8-34a97147e357,6/1/2021 4:41:59 PM,Deer,,I-81,38.3040208102942,-78.9296868644435,Augusta,Staunton,Harrisonburg,-78.9296868644435,38.3040208102942,2021-06-01,2021,June,6,Tuesday,1,Deer,I-81
323,c14320d0-a0e9-49c1-9560-87ada7a6f647,7/12/2021 6:02:24 PM,Deer,,I-81,37.6905649114855,-79.483306976409,Rockbridge,Staunton,Lexington,-79.483306976409,37.6905649114855,2021-07-12,2021,July,7,Monday,0,Deer,I-81
324,9efb8a39-23d7-425c-92a9-8bc967d024b6,7/12/2021 5:48:22 PM,Deer,,I-81,38.1289878606527,-79.0355942462784,Augusta,Staunton,Harrisonburg,-79.0355942462784,38.1289878606527,2021-07-12,2021,July,7,Monday,0,Deer,I-81
165,127d6fd2-8e1a-4d88-b99a-82024248b2b0,6/2/2021 2:34:55 PM,Deer,,I-81,37.6324611305386,-79.5688710477899,Rockbridge,Staunton,Lexington,-79.5688710477899,37.6324611305386,2021-06-02,2021,June,6,Wednesday,2,Deer,I-81
156,6045e979-15a0-48ba-a79d-82cc5c011d4f,6/1/2021 6:48:44 PM,Deer,,I-81,37.6807774928053,-79.4942318358626,Rockbridge,Staunton,Lexington,-79.4942318358626,37.6807774928053,2021-06-01,2021,June,6,Tuesday,1,Deer,I-81
338,df96a5a2-1a87-4855-9db3-78b6d055cb9d,7/14/2021 3:58:37 PM,Deer,,I-81,38.127641408071,-79.0376324800829,Augusta,Staunton,Harrisonburg,-79.0376324800829,38.127641408071,2021-07-14,2021,July,7,Wednesday,2,Deer,I-81
166,65af3bb7-8be4-4416-ab27-68aa0ecc81bc,6/2/2021 2:45:24 PM,Deer,,I-81,37.6395945838601,-79.5624010396741,Rockbridge,Staunton,Lexington,-79.5624010396741,37.6395945838601,2021-06-02,2021,June,6,Wednesday,2,Deer,I-81
155,fa697cc1-37f2-4d9b-8368-a70bbf54c55e,6/1/2021 5:57:54 PM,Deer,,I-81,37.7542438760715,-79.4118260711392,Rockbridge,Staunton,Lexington,-79.4118260711392,37.7542438760715,2021-06-01,2021,June,6,Tuesday,1,Deer,I-81
167,8d04feac-71f7-4f19-a8e9-64974a0604fe,6/2/2021 3:02:32 PM,Deer,,I-81,37.6613435170239,-79.5270256108191,Rockbridge,Staunton,Lexington,-79.5270256108191,37.6613435170239,2021-06-02,2021,June,6,Wednesday,2,Deer,I-81
153,a08e1f1b-918d-457b-9ea3-6669da9b7d78,6/1/2021 5:30:27 PM,,Coyote,I-81,38.1290448296336,-79.0363584765828,Augusta,Staunton,Harrisonburg,-79.0363584765828,38.1290448296336,2021-06-01,2021,June,6,Tuesday,1,Coyote,I-81
2937,2ebd80b1-d181-479e-8684-1ac50ee4d5db,12/20/2023 4:59:22 PM,Bear,,I-81,37.6425593706503,-79.5602940644588,Rockbridge County,Staunton,Lexington,-79.5602940644588,37.6425593706503,2023-12-20,2023,December,12,Wednesday,2,Bear,I-81
331,dd2dae17-6435-4868-9b8b-e0e7f0109783,7/13/2021 3:26:33 PM,Deer,,I81,37.8210091062293,-79.3782834144591,Rockbridge,Staunton,Lexington,-79.3782834144591,37.8210091062293,2021-07-13,2021,July,7,Tuesday,1,Deer,I-81
330,5eea3451-253b-4db4-ae8f-71204f37b3fd,7/13/2021 3:03:37 PM,Deer,,I-81,37.6625995332665,-79.5237978084099,Rockbridge,Staunton,Lexington,-79.5237978084099,37.6625995332665,2021-07-13,2021,July,7,Tuesday,1,Deer,I-81
168,32286220-e754-4e1c-aa46-325c76c3ab83,6/2/2021 8:01:41 PM,Deer,,I-81,37.6188392258723,-79.5881499493336,Rockbridge,Staunton,Lexington,-79.5881499493336,37.6188392258723,2021-06-02,2021,June,6,Wednesday,2,Deer,I-81
169,65d1965c-5bd8-49c8-a3f6-7d4378a1473e,6/2/2021 8:01:41 PM,Deer,,I-81,37.6188392258723,-79.5881499493336,Rockbridge,Staunton,Lexington,-79.5881499493336,37.6188392258723,2021-06-02,2021,June,6,Wednesday,2,Deer,I-81
152,8dd07883-c16e-4b18-846a-f601242a4348,6/1/2021 5:03:49 PM,Deer,,I-81,38.2918328867224,-78.9328395960756,Augusta,Staunton,Harrisonburg,-78.9328395960756,38.2918328867224,2021-06-01,2021,June,6,Tuesday,1,Deer,I-81
170,96d517d5-1ed0-4736-992c-a21848a812e1,6/3/2021 4:47:22 PM,Deer,,I-81,37.857581947514,-79.3490824581442,Rockbridge,Staunton,Lexington,-79.3490824581442,37.857581947514,2021-06-03,2021,June,6,Thursday,3,Deer,I-81
171,2c563d59-419c-4cf5-bbfc-2c6cb9b12b98,6/3/2021 4:49:39 PM,Bear,,I-81,37.8576125380976,-79.3490417817339,Rockbridge,Staunton,Lexington,-79.3490417817339,37.8576125380976,2021-06-03,2021,June,6,Thursday,3,Bear,I-81
354,286c4bea-7807-4eae-b1f1-1a144830e036,7/21/2021 1:42:01 PM,Deer,,I-81,37.9486645459987,-79.2129514579648,Augusta,Staunton,Harrisonburg,-79.2129514579648,37.9486645459987,2021-07-21,2021,July,7,Wednesday,2,Deer,I-81
371,3dba23d8-aa90-4a1b-a039-7223187d5d08,7/23/2021 3:55:22 PM,Deer,,I-81,37.6752868766824,-79.4987630138825,Rockbridge,Staunton,Lexington,-79.4987630138825,37.6752868766824,2021-07-23,2021,July,7,Friday,4,Deer,I-81
127,402a0f58-5017-4bb7-aac8-43e23a91ef79,5/26/2021 3:46:59 PM,Deer,,I-81,38.1710703115014,-79.0058185322212,Augusta,Staunton,Harrisonburg,-79.0058185322212,38.1710703115014,2021-05-26,2021,May,5,Wednesday,2,Deer,I-81
356,8b4eb422-3f82-483e-a372-579faac234e2,7/21/2021 2:00:58 PM,Deer,,I-81,37.9453290143101,-79.2160754340713,Augusta,Staunton,Harrisonburg,-79.2160754340713,37.9453290143101,2021-07-21,2021,July,7,Wednesday,2,Deer,I-81
185,cbd39239-6cf3-461f-85f7-473e06fee193,6/8/2021 1:02:50 PM,Deer,,I-81,38.1300822416688,-79.0336779618638,Augusta,Staunton,Harrisonburg,-79.0336779618638,38.1300822416688,2021-06-08,2021,June,6,Tuesday,1,Deer,I-81
186,8730eaee-d0e9-4d9a-b21f-60ddffbf6919,6/8/2021 2:31:35 PM,Deer,,I-81,38.293590269105,-78.9313689987758,Augusta,Staunton,Harrisonburg,-78.9313689987758,38.293590269105,2021-06-08,2021,June,6,Tuesday,1,Deer,I-81
98,c6787a55-9814-4393-ab90-1eef63929d4f,5/24/2021 4:00:51 PM,,Raccoon,I-81,37.8220806504021,-79.379262831136,Rockbridge,Staunton,Lexington,-79.379262831136,37.8220806504021,2021-05-24,2021,May,5,Monday,0,Raccoon,I-81
2980,ae228bb6-2e8b-4acb-a095-37843057a840,1/5/2024 4:19:18 PM,Deer,,I-81,37.6599376087932,-79.5308709322598,Rockbridge County,Staunton,Lexington,-79.5308709322598,37.6599376087932,2024-01-05,2024,January,1,Friday,4,Deer,I-81
97,b46eb325-6ef8-40b9-80d1-2ed3ef2d29b2,5/24/2021 3:50:57 PM,Deer,,I-81,37.8258768981675,-79.3764367048437,Rockbridge,Staunton,Lexington,-79.3764367048437,37.8258768981675,2021-05-24,2021,May,5,Monday,0,Deer,I-81
96,e150faf7-7415-41ed-952b-b9df19add6b3,5/21/2021 2:07:48 PM,Bear,,I-81,38.0683181323433,-79.1023000835229,Augusta,Staunton,Harrisonburg,-79.1023000835229,38.0683181323433,2021-05-21,2021,May,5,Friday,4,Bear,I-81
2977,6a22998c-3356-4ee1-b621-572e55468ad4,1/4/2024 7:17:32 PM,Deer,,I-81,37.6462155130216,-79.5558345958509,,Staunton,,-79.5558345958509,37.6462155130216,2024-01-04,2024,January,1,Thursday,3,Deer,I-81
95,381d327f-9c97-4de2-8b84-f3997b224f46,5/20/2021 5:18:44 PM,,Skunk,I-81,37.8432338498885,-79.3668003660434,Rockbridge,Staunton,Lexington,-79.3668003660434,37.8432338498885,2021-05-20,2021,May,5,Thursday,3,Skunk,I-81
199,3bf56474-e2ce-457f-a9fd-beab40772738,6/15/2021 4:57:49 PM,Deer,,I-81,37.9211042670997,-79.2438783900866,Rockbridge,Staunton,Lexington,-79.2438783900866,37.9211042670997,2021-06-15,2021,June,6,Tuesday,1,Deer,I-81
312,885f8223-caf2-4ae6-b496-48fb4f96d78e,7/9/2021 2:44:19 PM,Deer,,I-81,38.1731233208301,-79.0031329443834,Augusta,Staunton,Harrisonburg,-79.0031329443834,38.1731233208301,2021-07-09,2021,July,7,Friday,4,Deer,I-81
275,dfc52087-ed9e-41e8-b526-c406086abf7e,6/29/2021 5:39:32 PM,Deer,,I-81,38.1529989511486,-79.0166383256425,Augusta,Staunton,Harrisonburg,-79.0166383256425,38.1529989511486,2021-06-29,2021,June,6,Tuesday,1,Deer,I-81
370,57a4a571-a0c3-46ee-be3b-7934840d5ace,7/23/2021 3:26:20 PM,Deer,,I-81,37.7900274231873,-79.3995840972493,Rockbridge,Staunton,Lexington,-79.3995840972493,37.7900274231873,2021-07-23,2021,July,7,Friday,4,Deer,I-81
311,71d9ceb3-dd86-4508-a727-506f3bfdf357,7/9/2021 2:29:59 PM,,Raccoon,I-81,37.8258461772904,-79.442802211011,Rockbridge,Staunton,Lexington,-79.442802211011,37.8258461772904,2021-07-09,2021,July,7,Friday,4,Raccoon,I-81
277,e0c85f15-e53d-4d5b-9c22-837d6c76a6a5,6/29/2021 5:39:32 PM,Deer,,I-81,38.1529989511486,-79.0166383256425,Augusta,Staunton,Harrisonburg,-79.0166383256425,38.1529989511486,2021-06-29,2021,June,6,Tuesday,1,Deer,I-81
93,21695a6f-4b32-41d4-b393-9cd44d521a6c,5/18/2021 5:03:19 PM,Deer,,I-81,38.0944648012874,-79.0751708206526,Augusta,Staunton,Harrisonburg,-79.0751708206526,38.0944648012874,2021-05-18,2021,May,5,Tuesday,1,Deer,I-81
335,3fe8bd02-ee02-4486-b5d5-79d72bdbd203,7/14/2021 2:13:31 PM,Deer,,I-81,38.0885467585531,-79.0770617780081,Augusta,Staunton,Harrisonburg,-79.0770617780081,38.0885467585531,2021-07-14,2021,July,7,Wednesday,2,Deer,I-81
183,2b55778f-7959-432f-9e54-7dbcf1a51e29,6/8/2021 11:26:26 AM,Deer,,I-81,37.948555478073,-79.2125435717742,Augusta,Staunton,Harrisonburg,-79.2125435717742,37.948555478073,2021-06-08,2021,June,6,Tuesday,1,Deer,I-81
254,6bb6cd36-9315-42f1-91e6-1c864029f931,6/25/2021 2:32:45 PM,,Opossum,I-81,37.7789725522484,-79.4011129326928,Rockbridge,Staunton,Lexington,-79.4011129326928,37.7789725522484,2021-06-25,2021,June,6,Friday,4,Opossum,I-81
181,e1aac530-a882-4309-82c5-0877b835df2f,6/7/2021 4:40:08 PM,Deer,,I-81,38.0292444178493,-79.1347870187607,Augusta,Staunton,Harrisonburg,-79.1347870187607,38.0292444178493,2021-06-07,2021,June,6,Monday,0,Deer,I-81
182,c3686434-6473-4861-bdc5-d750fcf2b7cb,6/7/2021 4:59:19 PM,Deer,,I-81,38.0171868260121,-79.1536951367882,Augusta,Staunton,Harrisonburg,-79.1536951367882,38.0171868260121,2021-06-07,2021,June,6,Monday,0,Deer,I-81
126,03eeaec7-fef1-4629-be15-fbc91fa29c5a,5/26/2021 3:15:25 PM,Deer,,I-81,38.258469114713,-78.9466040692472,Augusta,Staunton,Harrisonburg,-78.9466040692472,38.258469114713,2021-05-26,2021,May,5,Wednesday,2,Deer,I-81
259,16b79bc4-896a-4774-b337-9f11029d29c8,6/25/2021 7:26:04 PM,Deer,,I-81,38.0706775887293,-79.0975354985139,Augusta,Staunton,Harrisonburg,-79.0975354985139,38.0706775887293,2021-06-25,2021,June,6,Friday,4,Deer,I-81
258,9c64e07d-e70f-4227-a6c5-1730fe022b9a,6/25/2021 7:17:13 PM,Deer,,I-81,38.0627908883971,-79.108580080866,Augusta,Staunton,Harrisonburg,-79.108580080866,38.0627908883971,2021-06-25,2021,June,6,Friday,4,Deer,I-81
360,e1eee267-217f-45c4-bea5-35b7b930daa5,7/21/2021 6:22:52 PM,,Cat,I-81,39.2312035477154,-78.1337245926989,Frederick,Staunton,Edinburg,-78.1337245926989,39.2312035477154,2021-07-21,2021,July,7,Wednesday,2,Cat,I-81
107,701da327-fc71-4726-85c4-1fb8c1deb50c,5/25/2021 1:36:58 PM,Deer,,I-81,38.2419794417989,-78.9615205780456,Augusta,Staunton,Harrisonburg,-78.9615205780456,38.2419794417989,2021-05-25,2021,May,5,Tuesday,1,Deer,I-81
237,16ea860c-57c9-4ea2-8fc5-ac1d5513e96c,6/23/2021 7:20:55 PM,Deer,,I-81,38.1562806758922,-79.0157162613969,Augusta,Staunton,Harrisonburg,-79.0157162613969,38.1562806758922,2021-06-23,2021,June,6,Wednesday,2,Deer,I-81
2968,393f5af2-480f-43f6-a601-eb700b0b9923,1/2/2024 5:38:12 PM,Deer,,I-81,37.915184912104,-79.2521759094302,Rockbridge County,Staunton,Lexington,-79.2521759094302,37.915184912104,2024-01-02,2024,January,1,Tuesday,1,Deer,I-81
240,51ee6638-2961-4c3b-a39d-29c2f97d440d,6/24/2021 2:33:09 PM,Deer,,I-81,37.6673867525741,-79.5095523289981,Rockbridge,Staunton,Lexington,-79.5095523289981,37.6673867525741,2021-06-24,2021,June,6,Thursday,3,Deer,I-81
361,a88c7b6f-9f57-49d0-8c94-bed0c8cb0588,7/21/2021 6:39:04 PM,,Opossum,I-81,39.2437773663916,-78.1125439424795,Frederick,Staunton,Edinburg,-78.1125439424795,39.2437773663916,2021-07-21,2021,July,7,Wednesday,2,Opossum,I-81
103,d8021f03-5398-4ad6-a091-b665a261137a,5/24/2021 6:32:48 PM,Bear,,I-81,38.01919158086,-79.1495238338403,Augusta,Staunton,Harrisonburg,-79.1495238338403,38.01919158086,2021-05-24,2021,May,5,Monday,0,Bear,I-81
102,1add6e0f-7dd4-46fa-9f08-57764ebe825a,5/24/2021 6:26:42 PM,Deer,,I-81,37.6568236783947,-79.5373579960499,Rockbridge,Staunton,Lexington,-79.5373579960499,37.6568236783947,2021-05-24,2021,May,5,Monday,0,Deer,I-81
364,8a9459c6-2e0a-471c-9804-fe197da6f75c,7/22/2021 2:28:00 PM,Deer,,I-81,37.7923135481941,-79.3987237439241,Rockbridge,Staunton,Lexington,-79.3987237439241,37.7923135481941,2021-07-22,2021,July,7,Thursday,3,Deer,I-81
271,7ced161a-d345-4d17-ae21-ca15e2f30e24,6/29/2021 2:54:44 PM,Deer,,I-81,38.0656098900717,-79.106711587011,Augusta,Staunton,Harrisonburg,-79.106711587011,38.0656098900717,2021-06-29,2021,June,6,Tuesday,1,Deer,I-81
180,c1da8864-d4fd-45af-b599-1332b8b8eadc,6/7/2021 3:09:53 PM,Deer,,I-81,38.2913432156695,-78.93276242654,Augusta,Staunton,Harrisonburg,-78.93276242654,38.2913432156695,2021-06-07,2021,June,6,Monday,0,Deer,I-81
184,a678f118-6a49-4ae2-aff4-288d2e45128b,6/8/2021 12:16:36 PM,Deer,,I-81,38.0374121941854,-79.1262519716352,Augusta,Staunton,Harrisonburg,-79.1262519716352,38.0374121941854,2021-06-08,2021,June,6,Tuesday,1,Deer,I-81
1366,6b940c08-16df-43f4-a02a-27ae4ea1aa69,11/1/2022 2:27:09 PM,Deer,,I-81,38.2901915491794,-78.9323706859782,Augusta County,Staunton,Harrisonburg,-78.9323706859782,38.2901915491794,2022-11-01,2022,November,11,Tuesday,1,Deer,I-81
386,ceb92f93-4634-4636-927d-ec2670f36806,7/27/2021 4:19:05 PM,Deer,,I-81,39.1689737001799,-78.1527774129791,Frederick,Staunton,Edinburg,-78.1527774129791,39.1689737001799,2021-07-27,2021,July,7,Tuesday,1,Deer,I-81
1574,cd677308-bf84-4404-9f17-1a6fc2a2a96d,11/15/2022 5:52:12 PM,Deer,,I-81,37.7107582258405,-79.4524746070933,Rockbridge County,Staunton,Lexington,-79.4524746070933,37.7107582258405,2022-11-15,2022,November,11,Tuesday,1,Deer,I-81
1257,16200773-f27b-4ebb-b25c-c35fa432b651,10/19/2022 3:44:38 PM,Deer,,I-81,37.644575657684,-79.5575390117468,Rockbridge County,Staunton,Lexington,-79.5575390117468,37.644575657684,2022-10-19,2022,October,10,Wednesday,2,Deer,I-81
1256,4834dfd9-97db-4dea-8ae3-0cf9b8d29ba0,10/19/2022 3:19:38 PM,Deer,,I-81,37.6935402798669,-79.4789652042947,Rockbridge County,Staunton,Lexington,-79.4789652042947,37.6935402798669,2022-10-19,2022,October,10,Wednesday,2,Deer,I-81
1579,55096816-a8a3-4589-9487-da1ed4cb169e,11/16/2022 4:09:37 PM,Deer,,I-81,37.8709714115019,-79.317792803123,Augusta County,Staunton,Lexington,-79.317792803123,37.8709714115019,2022-11-16,2022,November,11,Wednesday,2,Deer,I-81
1580,4dcfd543-2393-482d-ac42-0ccc9e156c0e,11/16/2022 4:33:58 PM,Deer,,I-81,37.8844873516842,-79.2876065374073,Augusta County,Staunton,Lexington,-79.2876065374073,37.8844873516842,2022-11-16,2022,November,11,Wednesday,2,Deer,I-81
1581,88f9c6b9-697e-45be-995c-1b78f415b230,11/16/2022 6:06:06 PM,Deer,,I-81,38.0606890004483,-79.1129632294915,Augusta County,Staunton,Harrisonburg,-79.1129632294915,38.0606890004483,2022-11-16,2022,November,11,Wednesday,2,Deer,I-81
1592,5e1131c1-736b-403c-87ca-0adc80a869df,11/17/2022 5:01:20 PM,Deer,,I-81,38.2110821356421,-78.9918604367995,Augusta County,Staunton,Harrisonburg,-78.9918604367995,38.2110821356421,2022-11-17,2022,November,11,Thursday,3,Deer,I-81
1598,718ccfef-9458-4d40-bf5d-da90590545e9,11/17/2022 5:49:35 PM,Deer,,I-81,38.2889258486851,-78.9333599569619,Augusta County,Staunton,Harrisonburg,-78.9333599569619,38.2889258486851,2022-11-17,2022,November,11,Thursday,3,Deer,I-81
1599,26b341b7-465b-439c-9ed7-f66895a29e2a,11/17/2022 6:39:51 PM,Deer,,I-81,37.9792660719662,-79.184660181974,Augusta County,Staunton,Harrisonburg,-79.184660181974,37.9792660719662,2022-11-17,2022,November,11,Thursday,3,Deer,I-81
1600,d8720a67-735c-44af-b5b5-cc66e86d84cb,11/18/2022 3:32:21 PM,Deer,,I-81,38.1043861247955,-79.0651427116981,Augusta County,Staunton,Harrisonburg,-79.0651427116981,38.1043861247955,2022-11-18,2022,November,11,Friday,4,Deer,I-81
1602,e31cefb3-7e8e-442d-a4aa-07a07ed0fcb7,11/18/2022 4:02:19 PM,Deer,,I-81,38.2247926945779,-78.9805654016155,Augusta County,Staunton,Harrisonburg,-78.9805654016155,38.2247926945779,2022-11-18,2022,November,11,Friday,4,Deer,I-81
1604,3d9ed7d7-9cb4-4d0d-a786-3288d18f7f7f,11/18/2022 4:08:20 PM,Deer,,I-81,38.232995155303,-78.9709055610736,Augusta County,Staunton,Harrisonburg,-78.9709055610736,38.232995155303,2022-11-18,2022,November,11,Friday,4,Deer,I-81
1605,d421ba6a-abc3-4c02-beb4-8a1cb56a54d0,11/18/2022 4:22:19 PM,Bear,,I-81,37.7015955831198,-79.4662820605986,Rockbridge County,Staunton,Lexington,-79.4662820605986,37.7015955831198,2022-11-18,2022,November,11,Friday,4,Bear,I-81
1606,498479de-5a97-428f-8b06-7e0352deaed8,11/18/2022 4:37:22 PM,Deer,,I-81,37.6729042772035,-79.5013454047108,Rockbridge County,Staunton,Lexington,-79.5013454047108,37.6729042772035,2022-11-18,2022,November,11,Friday,4,Deer,I-81
1607,b3b28c86-36cf-41af-bff2-086df8e94f18,11/18/2022 5:14:38 PM,Deer,,I-81,37.7379756304491,-79.4242824647966,Rockbridge County,Staunton,Lexington,-79.4242824647966,37.7379756304491,2022-11-18,2022,November,11,Friday,4,Deer,I-81
1570,dfc9507b-e04b-438c-ba63-ffff138be3b5,11/15/2022 5:16:17 PM,Deer,,I-81,37.6377557365039,-79.5646228461051,Rockbridge County,Staunton,Lexington,-79.5646228461051,37.6377557365039,2022-11-15,2022,November,11,Tuesday,1,Deer,I-81
1234,aacf6203-0c1b-4ae6-9710-b03d737c201c,10/17/2022 5:57:48 PM,Deer,,I-81,37.8304488652992,-79.3734010345791,City of Lexington,Staunton,Lexington,-79.3734010345791,37.8304488652992,2022-10-17,2022,October,10,Monday,0,Deer,I-81
1569,8e2f1b80-491e-4fbf-8a38-8af3952ea61d,11/15/2022 5:13:26 PM,Deer,,I-81,38.1480058422667,-79.0179356653979,Augusta County,Staunton,Harrisonburg,-79.0179356653979,38.1480058422667,2022-11-15,2022,November,11,Tuesday,1,Deer,I-81
1566,df5161f1-4623-4c4e-94c8-3764cc7b236d,11/15/2022 4:55:22 PM,Deer,,I-81,37.7149858892651,-79.4484549660463,Rockbridge County,Staunton,Lexington,-79.4484549660463,37.7149858892651,2022-11-15,2022,November,11,Tuesday,1,Deer,I-81
1512,094eae2c-4971-462e-879a-a62cde10afa5,11/9/2022 7:19:54 PM,Deer,,I-81,37.8058781106983,-79.388880151498,Rockbridge County,Staunton,Lexington,-79.388880151498,37.8058781106983,2022-11-09,2022,November,11,Wednesday,2,Deer,I-81
1292,9dcf1bdf-b308-4aeb-a29d-a4eacdac96dd,10/24/2022 3:34:11 PM,Deer,,I-81,37.8826426506301,-79.2912565043801,Rockbridge County,Staunton,Lexington,-79.2912565043801,37.8826426506301,2022-10-24,2022,October,10,Monday,0,Deer,I-81
1517,38a227ea-16f4-49a2-8099-273b6db352c3,11/10/2022 4:13:47 PM,Deer,,I-81,37.8021321013193,-79.39278181423,Rockbridge County,Staunton,Lexington,-79.39278181423,37.8021321013193,2022-11-10,2022,November,11,Thursday,3,Deer,I-81
1518,d836a49a-4a3d-4c96-8ded-7f6cd2aaec4b,11/10/2022 4:59:43 PM,Deer,,I-81,37.6224664734054,-79.5851332997956,Rockbridge County,Staunton,Lexington,-79.5851332997956,37.6224664734054,2022-11-10,2022,November,11,Thursday,3,Deer,I-81
1520,5ddf794d-e697-4052-8979-20511167ca11,11/10/2022 5:25:54 PM,Deer,,I-81,37.7493701336152,-79.4150658345753,Rockbridge County,Staunton,Lexington,-79.4150658345753,37.7493701336152,2022-11-10,2022,November,11,Thursday,3,Deer,I-81
1290,4e8ec76d-7f0c-4776-95ab-0f3486697095,10/24/2022 2:58:05 PM,Deer,,I-81,37.7614274846949,-79.407751997321,Rockbridge County,Staunton,Lexington,-79.407751997321,37.7614274846949,2022-10-24,2022,October,10,Monday,0,Deer,I-81
1288,cc0f9566-5bef-4ac4-8761-b9d059607b3f,10/24/2022 2:50:35 PM,Deer,,I-81,38.1277051454777,-79.0376584094243,Augusta County,Staunton,Harrisonburg,-79.0376584094243,38.1277051454777,2022-10-24,2022,October,10,Monday,0,Deer,I-81
1530,3de1d71e-7ea2-4019-a86f-adf6c8fc8260,11/14/2022 3:58:43 PM,Deer,,I-81,37.8579983635142,-79.3491859588978,Rockbridge County,Staunton,Lexington,-79.3491859588978,37.8579983635142,2022-11-14,2022,November,11,Monday,0,Deer,I-81
1281,4c9b3eae-aed8-4c60-9a5e-3af4a1fabb10,10/24/2022 1:02:26 PM,Bear,,I-81,37.8077439779013,-79.3888127532528,Rockbridge County,Staunton,Lexington,-79.3888127532528,37.8077439779013,2022-10-24,2022,October,10,Monday,0,Bear,I-81
1543,500505a2-37a3-42a8-b210-56c5c8cefe18,11/14/2022 6:49:14 PM,Deer,,I-81,37.7841666746911,-79.4000195736078,Rockbridge County,Staunton,Lexington,-79.4000195736078,37.7841666746911,2022-11-14,2022,November,11,Monday,0,Deer,I-81
1267,00204cf1-8d27-43f8-92f3-d493ffd0ea03,10/20/2022 3:01:18 PM,Deer,,I-81,37.831886585797,-79.3707859388181,Rockbridge County,Staunton,Lexington,-79.3707859388181,37.831886585797,2022-10-20,2022,October,10,Thursday,3,Deer,I-81
1556,098b8713-b2b4-483a-9bf6-071647c9f958,11/15/2022 2:37:17 PM,Deer,,I-81,37.9217414588918,-79.2443827908588,Rockbridge County,Staunton,Lexington,-79.2443827908588,37.9217414588918,2022-11-15,2022,November,11,Tuesday,1,Deer,I-81
1559,1b7d41d5-25ee-49e6-b169-67214c6f5994,11/15/2022 3:10:27 PM,Deer,,I-81,37.8780208726931,-79.3028870286371,Rockbridge County,Staunton,Lexington,-79.3028870286371,37.8780208726931,2022-11-15,2022,November,11,Tuesday,1,Deer,I-81
1561,0c1e1fd9-22b1-4c78-a78d-d30ca7ddb9f6,11/15/2022 3:37:05 PM,Deer,,I-81,38.123414930923,-79.0445870999983,Augusta County,Staunton,Harrisonburg,-79.0445870999983,38.123414930923,2022-11-15,2022,November,11,Tuesday,1,Deer,I-81
1564,450d492e-bd22-452d-9d6e-ab4edde22312,11/15/2022 4:04:34 PM,Deer,,I-81,38.2341912947951,-78.9694971498837,Augusta County,Staunton,Harrisonburg,-78.9694971498837,38.2341912947951,2022-11-15,2022,November,11,Tuesday,1,Deer,I-81
1567,8898ef9e-650e-4b8a-a9ea-f7ef9ded88e8,11/15/2022 4:56:55 PM,Deer,,I-81,38.2165711513145,-78.990170192047,Augusta County,Staunton,Harrisonburg,-78.990170192047,38.2165711513145,2022-11-15,2022,November,11,Tuesday,1,Deer,I-81
1633,3117f0c0-fa12-4236-9e64-6b51c6dbcc21,11/21/2022 6:55:17 PM,Deer,,I-81,37.6443211676567,-79.5577720794624,Rockbridge County,Staunton,Lexington,-79.5577720794624,37.6443211676567,2022-11-21,2022,November,11,Monday,0,Deer,I-81
1231,82706844-9ed5-4630-a37a-75555f53af2a,10/17/2022 4:31:55 PM,Deer,,I-81,38.2380496589511,-78.9659776585745,Augusta County,Staunton,Harrisonburg,-78.9659776585745,38.2380496589511,2022-10-17,2022,October,10,Monday,0,Deer,I-81
